Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),23:30,04:35,05h 05m,INR 700,14 Seats available,"4.1
29",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
PRL BUS,Non A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,INR 600,27 Seats available,"3.2
20",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6484,STAR LINER(NON-AC SLEEPER 2+1),00:30,03:50,03h 20m,INR 488,3 Seats available,"3.8
9",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51268,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:50,05:35,04h 45m,INR 376,17 Seats available,"3.4
6",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6033,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:00,05:50,03h 50m,INR 376,10 Seats available,3.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6451,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:15,11:00,04h 45m,INR 345,33 Seats available,"2.4
14",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6261,INDRA(A.C. Seater),06:15,10:05,03h 50m,INR 416,32 Seats available,"4.0
93",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51053,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,11:20,04h 20m,INR 344,34 Seats available,"4.8
18",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51502,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:15,12:10,04h 55m,INR 345,34 Seats available,"2.7
4",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51352,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:20,12:31,04h 11m,INR 345,34 Seats available,"2.2
8",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51618,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,12:50,04h 20m,INR 345,34 Seats available,"4.0
6",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6168,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,13:30,04h 30m,INR 344,31 Seats available,"4.1
4",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51450,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:05,13:05,04h 00m,INR 345,34 Seats available,"2.2
7",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6420,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:15,15:05,04h 50m,INR 345,34 Seats available,3.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51050,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:20,14:35,04h 15m,INR 345,30 Seats available,"3.7
6",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6526,Express(Non AC Seater),10:45,15:05,04h 20m,INR 265,47 Seats available,3.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51058,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:15,15:35,04h 20m,INR 345,34 Seats available,"3.5
10",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Sri Balaji Transports,A/C Sleeper (2+1),00:45,05:00,04h 15m,INR 1090,3 Seats available,4.2,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
KK Travels,Non A/C Seater / Sleeper (2+1),00:45,05:30,04h 45m,INR 450,2 Seats available,3.2,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Indu Travels,Non A/C Seater / Sleeper (2+1),00:55,06:35,05h 40m,INR 549,4 Seats available,3.7,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Sri Balaji Transports,Non A/C Seater / Sleeper (2+1),00:55,05:30,04h 35m,INR 660,12 Seats available,4.2,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
KK Travels,A/C Sleeper (2+1),01:15,05:20,04h 05m,INR 590,9 Seats available,3.6,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6851,Express(Non AC Seater),04:00,08:00,04h 00m,INR 188,25 Seats available,"3.8
55",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6841,Express(Non AC Seater),05:00,09:00,04h 00m,INR 188,31 Seats available,"2.5
6",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52556,Express(Non AC Seater),05:45,10:15,04h 30m,INR 205,44 Seats available,"3.8
7",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6837,Express(Non AC Seater),06:45,10:45,04h 00m,INR 188,44 Seats available,3.5,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52491,Express(Non AC Seater),07:00,11:10,04h 10m,INR 190,14 Seats available,"4.2
59",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6159,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,13:15,04h 45m,INR 301,33 Seats available,"3.1
24",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6838,Express(Non AC Seater),09:00,12:40,03h 40m,INR 188,42 Seats available,"4.2
5",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6850,Express(Non AC Seater),10:00,14:30,04h 30m,INR 205,45 Seats available,"2.6
15",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6090,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,14:40,04h 40m,INR 301,34 Seats available,"3.5
8",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6845,Express(Non AC Seater),11:00,15:00,04h 00m,INR 188,43 Seats available,3.5,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6128,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:00,15:02,04h 02m,INR 301,31 Seats available,"3.6
14",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6828,Express(Non AC Seater),12:00,17:15,05h 15m,INR 223,31 Seats available,"3.7
37",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52550,Express(Non AC Seater),12:00,16:00,04h 00m,INR 188,43 Seats available,3.5,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52501,Express(Non AC Seater),13:15,17:30,04h 15m,INR 188,45 Seats available,"4.1
30",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52507,Express(Non AC Seater),13:30,18:10,04h 40m,INR 190,27 Seats available,"4.0
45",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05:00,05h 05m,INR 500,34 Seats available,"3.6
8",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
Indu Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 549,30 Seats available,"3.7
16",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
Vasavi travels,Non A/C Seater / Sleeper (2+1),23:59,05:40,05h 41m,INR 549,33 Seats available,3.7,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
Ahobila Travels,Non A/C Seater / Sleeper (2+1),23:30,05:30,06h 00m,INR 460,33 Seats available,"2.7
11",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:45,05:50,06h 05m,INR 499,35 Seats available,"2.9
13",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
NueGo,Electric A/C Seater (2+2),07:30,12:30,05h 00m,362,31 Seats available,"3.3
4",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
NueGo,Electric A/C Seater (2+2),10:30,15:30,05h 00m,INR 199,35 Seats available,"3.7
19",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
NueGo,Electric A/C Seater (2+2),13:00,17:45,04h 45m,362,33 Seats available,"4.5
5",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Zingbus Plus,A/C Sleeper (2+1),18:00,22:40,04h 40m,493,31 Seats available,"4.7
10",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
NueGo,Electric A/C Seater/Sleeper (2+1),14:30,19:45,05h 15m,362,28 Seats available,"4.2
40",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Sri Amaravathi Travels,Non A/C Seater / Sleeper (2+1),21:25,02:16,04h 51m,495,34 Seats available,3.6,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
DMR Travels,A/C Sleeper (2+1),16:00,21:35,05h 35m,INR 850,30 Seats available,3.5,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Zingbus Plus,A/C Sleeper (2+1),16:45,21:20,04h 35m,753,25 Seats available,"4.6
5",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),17:15,22:30,05h 15m,INR 500,32 Seats available,4.3,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),17:15,22:20,05h 05m,INR 599,33 Seats available,3.3,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:30,06:00,07h 30m,INR 700,31 Seats available,"3.9
120",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:40,05:30,07h 50m,INR 871,16 Seats available,"4.6
39",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Chandu Travels,A/C Sleeper (2+1),22:15,05:15,07h 00m,846,20 Seats available,"3.9
26",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),23:45,06:15,06h 30m,INR 1600,36 Seats available,"3.6
34",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:50,04:55,07h 05m,INR 599,30 Seats available,"3.6
29",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Sri Lakshmi Narasimha Travels (SLNT),A/C Sleeper (2+1),22:00,04:30,06h 30m,903,26 Seats available,"4.8
8",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Vihari Travels ,Non A/C Seater / Sleeper (2+1),21:20,04:40,07h 20m,INR 690,22 Seats available,"3.3
28",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),21:45,04:30,06h 45m,INR 600,23 Seats available,"3.0
35",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
SLNS Travels,A/C Sleeper (2+1),22:00,05:00,07h 00m,1079,22 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
SAI PRASANNA TRAVELS,Non A/C Seater / Sleeper (2+1),21:40,04:50,07h 10m,INR 555,21 Seats available,"3.3
24",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
APSRTC - 6879,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:30,15:30,10h 00m,INR 584,25 Seats available,"3.4
19",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 66360,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,17:00,09h 00m,INR 616,29 Seats available,"3.0
21",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 66370,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:45,18:45,09h 00m,INR 616,30 Seats available,"2.5
4",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 5734,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,22:00,06h 45m,INR 584,27 Seats available,"3.5
19",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 5732,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,23:30,07h 00m,INR 584,31 Seats available,"3.6
9",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 5694,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,02:15,09h 15m,INR 616,31 Seats available,"2.8
9",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 56912,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,01:45,08h 30m,INR 584,34 Seats available,"2.5
5",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 47463,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:20,03:30,09h 10m,INR 584,28 Seats available,"4.7
22",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 6926,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,05:30,10h 30m,INR 584,33 Seats available,"3.4
44",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 66310,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,04:00,09h 00m,INR 616,32 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 5692,STAR LINER(NON-AC SLEEPER 2+1),19:15,04:00,08h 45m,INR 756,6 Seats available,"3.9
46",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 6893,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,06:15,10h 35m,INR 584,17 Seats available,"3.9
19",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 6835,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,04:55,09h 10m,INR 616,25 Seats available,"3.9
43",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 6646,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,04:10,08h 10m,INR 584,33 Seats available,"3.9
41",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 66330,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,05:30,09h 15m,INR 616,33 Seats available,"2.5
28",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Al madeena Travels,Non A/C Seater / Sleeper (2+1),21:15,06:15,09h 00m,INR 660,11 Seats available,"4.4
334",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Sri Balaji Transports,A/C Sleeper (2+1),21:50,06:00,08h 10m,INR 1090,9 Seats available,"4.5
196",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Sri Balaji Transports,A/C Sleeper (2+1),21:50,05:30,07h 40m,INR 1090,6 Seats available,"4.4
94",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Al madeena Travels,Non A/C Seater / Sleeper (2+1),22:10,06:30,08h 20m,INR 550,11 Seats available,"4.2
184",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Sri Balaji Transports,Non A/C Seater / Sleeper (2+1),22:00,06:08,08h 08m,INR 660,16 Seats available,"4.1
247",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 49241,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:30,16:20,08h 50m,INR 451,24 Seats available,"4.7
24",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 5808,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,03:15,08h 45m,INR 483,25 Seats available,"4.1
16",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 5827,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,02:20,07h 05m,INR 503,25 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 48590,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,05:30,09h 50m,INR 572,14 Seats available,"3.7
7",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 5964,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,04:00,08h 00m,INR 483,2 Seats available,"4.2
24",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 5880,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,04:30,08h 30m,INR 483,20 Seats available,"3.8
54",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 48038,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10,04:30,08h 20m,INR 483,15 Seats available,"3.6
42",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 5886,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,05:00,08h 45m,INR 483,19 Seats available,"3.5
44",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 9214,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,04:30,08h 00m,INR 451,18 Seats available,"4.0
44",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 9952,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,04:00,07h 30m,INR 483,6 Seats available,"3.7
9",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 5898,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05:25,08h 55m,INR 483,14 Seats available,"4.3
59",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 5882,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,05:00,08h 15m,INR 503,7 Seats available,"4.7
14",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 5884,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:25,08h 25m,INR 483,11 Seats available,"3.9
39",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 48401,INDRA(A.C. Seater),21:15,04:45,07h 30m,INR 585,16 Seats available,"3.7
4",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 5924,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06:00,08h 30m,INR 483,7 Seats available,"3.8
72",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Giridhar Tours and Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,INR 1299,22 Seats available,"4.7
66",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),22:00,04:50,06h 50m,INR 849,16 Seats available,"4.2
79",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Dosti Tours and Travels,A/C Sleeper (2+1),22:00,04:55,06h 55m,INR 1090,21 Seats available,"3.9
83",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),22:15,05:30,07h 15m,INR 890,24 Seats available,"4.0
71",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:55,05:00,07h 05m,INR 790,30 Seats available,"4.7
29",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
NueGo,Electric A/C Seater/Sleeper (2+1),00:45,04:15,03h 30m,237,20 Seats available,"4.2
7",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),01:25,04:45,03h 20m,INR 460,14 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Sri VInayaka Travels(Siva's),NON A/C Sleeper (2+1),01:35,05:15,03h 40m,INR 599,20 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
SRKT Travels,Non A/C Seater / Sleeper (2+1),01:46,05:00,03h 14m,INR 420,34 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),02:30,06:00,03h 30m,237,11 Seats available,3.2,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
IRA Travels,A/C Seater / Sleeper (2+1),05:00,09:39,04h 39m,720,22 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Morning Star Travels,A/C Sleeper (2+1),02:35,06:10,03h 35m,INR 600,24 Seats available,3.0,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
IRA Travels,A/C Seater / Sleeper (2+1),03:00,06:00,03h 00m,441,7 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),02:40,06:30,03h 50m,INR 450,18 Seats available,3.5,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),03:30,06:10,02h 40m,INR 450,16 Seats available,3.5,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),02:00,05:00,03h 00m,INR 800,1 Seat available,"3.6
5",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
CGR Travels,Non A/C Seater / Sleeper (2+1),02:45,06:00,03h 15m,INR 270,4 Seats available,"4.1
61",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
NueGo,Electric A/C Seater (2+2),05:00,08:35,03h 35m,238,22 Seats available,4.4,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
NueGo,Electric A/C Seater (2+2),10:30,14:15,03h 45m,238,33 Seats available,"4.4
325",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
NueGo,Electric A/C Seater (2+2),23:30,03:35,04h 05m,238,34 Seats available,"4.2
347",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
VRCR Travels,NON A/C Seater/ Sleeper (2+1),02:15,06:30,04h 15m,INR 600,4 Seats available,"3.3
34",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
VRCR Travels,A/C Sleeper (2+1),02:55,06:30,03h 35m,INR 650,5 Seats available,3.7,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Sri Sai Express,A/C Seater / Sleeper (2+1),04:00,07:10,03h 10m,INR 850,27 Seats available,"3.6
5",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Maheswari Travels,Non A/C Seater / Sleeper (2+1),02:00,06:21,04h 21m,INR 650,20 Seats available,"4.3
18",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
AR & BCVR Travels,A/C Seater/Sleeper (2+1),02:00,06:25,04h 25m,INR 650,7 Seats available,"2.9
10",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 3420,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:45,09:00,08h 15m,INR 605,18 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3360,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),01:30,08:25,06h 55m,INR 929,40 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3366,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:45,09:50,08h 05m,INR 605,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 9460,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:00,12:10,09h 10m,INR 605,32 Seats available,"3.6
7",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 9477,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:15,13:30,09h 15m,INR 605,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
